,genename,bianyileixing,count,uuid
5790,GPR68,nonsynonymous SNV,2,d0c02f05-803c-401a-8fa6-1090f38fa754
5791,GPR75,nonsynonymous SNV,4,7400d47a-62c8-4445-8e06-feb13f546172
5792,GPR75,stopgain,1,f0bf0280-97eb-445f-94bd-d647fd084f7c
5793,GPR85,nonsynonymous SNV,2,a6c8b336-2393-4a4f-8f38-591af196568f
5794,GPR88,stopgain,1,4382d457-2cdf-43aa-bb46-8a9b58351ae7
5795,GPRC5A,frameshift deletion,1,bfe81cd3-9a6b-40f5-aec3-23d0e27cdc1b
5796,GPRC6A,nonsynonymous SNV,3,70b7df87-c81c-4928-a3fb-2d5b08a62ba2
5797,GPRIN1,nonsynonymous SNV,1,c42969be-1a62-4bca-b59d-079e048f3dda
5798,GPRIN3,nonsynonymous SNV,1,ac53bc48-8d54-4ae4-8203-d7cfbaec99e0
5799,GPS1,nonsynonymous SNV,1,ea15d0a3-0d09-479e-9500-2a0bfd97a332
5800,GPSM1,nonsynonymous SNV,1,61ce9a77-fcbf-485b-beec-02198070305b
5801,GPSM2,frameshift deletion,2,eb89a4de-2f98-4788-ae6a-8844b631a578
5802,GPSM2,stopgain,7,9bf37460-ea77-4a48-a0a4-bd32ed734e2b
5803,GPT,stopgain,1,f4c66ddb-2ecc-4ef0-ad72-60ffff371038
5804,GPT2,nonsynonymous SNV,2,a35d1398-08d2-4b3c-900f-8337c8b3df40
5805,GPT2,stopgain,1,9e142201-6d31-4e90-8fbb-e8707b7884bf
5806,GPX8,nonsynonymous SNV,1,4169d245-b813-449c-a358-45df8a781cc6
5807,GRASP,nonsynonymous SNV,1,e5b034bb-19f0-423e-bb0d-2266dddf3def
5808,GRB10,nonsynonymous SNV,1,accb39cb-40a4-4fa2-98e2-fa7aed0ebbf9
5809,GRB7,stopgain,1,a6a90c6e-113f-48f4-a66c-356105f44e84
5810,GRHL2,frameshift insertion,1,05875eb7-206c-4c3e-bcea-b8431153316e
5811,GRHL2,nonsynonymous SNV,3,c3425fe6-ed89-4253-a4a6-38912661e7bf
5812,GRHL3,frameshift deletion,3,ec23dc2e-4477-4038-89aa-ae6358038d45
5813,GRHL3,frameshift insertion,2,7ab1498f-aa43-4b08-8241-0d9e3b0406e1
5814,GRHL3,nonsynonymous SNV,5,602ef5f0-ccd4-4e00-9b7d-3a0b1af4135c
5815,GRHL3,synonymous SNV,1,e8bf3a24-1abe-49cf-8f40-9b929010c343
5816,GRHPR,frameshift deletion,10,e03fa5a7-a58a-4689-86d3-8b09a6fce8c2
5817,GRHPR,frameshift insertion,3,62c02d36-21b1-4c38-a747-1d5d0145f5e2
5818,GRHPR,frameshift substitution,1,0cc844bd-93c0-4a46-b70e-29b83e3c1533
5819,GRHPR,nonsynonymous SNV,13,18c66657-d7b3-4192-9a18-e4eb4f51d6f9
5820,GRHPR,stopgain,3,2cb14a38-77a1-465a-9ffa-163eb756bbd3
5821,GRIA1,nonsynonymous SNV,2,ee099efb-c6a1-4c24-939c-cf5c8f5b555d
5822,GRIA3,nonsynonymous SNV,7,3245b486-c53e-40c0-8a45-20b3a01e6bd1
5823,GRIA3,stopgain,1,2d721f91-f1ab-4df2-a117-0cb6db9f1414
5824,GRID2,nonsynonymous SNV,6,572d889f-77ec-44f4-a621-e650197d211e
5825,GRIK1,nonsynonymous SNV,1,31bb1a36-0204-41c7-925f-107f0d146bc9
5826,GRIK2,stopgain,2,1a809ae9-2158-4b3f-a5a0-aabe9a1eb822
5827,GRIK3,nonsynonymous SNV,1,87429ef0-6433-4fdc-b3b4-286679025403
5828,GRIN1,nonframeshift insertion,1,43bbc64a-b90c-4510-a919-d10250b0b146
5829,GRIN1,nonsynonymous SNV,19,da646fdc-cd4f-4b86-a832-d32146025bfe
5830,GRIN1,stopgain,1,403cbd1c-778b-4b33-9d02-010ec66c2e9e
5831,GRIN2A,frameshift deletion,3,dd08f2b3-88db-42b9-b0a0-c70a56ed1f20
5832,GRIN2A,frameshift insertion,1,9144e418-e4b1-4c37-9095-a4c7c8f9496f
5833,GRIN2A,nonframeshift deletion,1,50c86589-a313-4553-85d6-4a9e763047b5
5834,GRIN2A,nonsynonymous SNV,42,9d7d1e84-4bee-4b1a-8081-faf64ebf8b6a
5835,GRIN2A,stopgain,6,9f0bd990-4c83-48ab-a4f0-df72af15d617
5836,GRIN2B,frameshift deletion,3,9af36cea-9e97-4cdc-b221-46a71755549d
5837,GRIN2B,frameshift insertion,1,d9aeb472-81da-4027-8954-be8a3439c4e5
5838,GRIN2B,nonsynonymous SNV,20,8f8bffb2-eea8-465f-bff7-cee3dee2389c
5839,GRIN2B,stopgain,2,730c88ea-31ec-435f-bd70-1ba63639ee6b
5840,GRIN2B,synonymous SNV,2,b2bf9ced-5fdf-48f0-a5d3-6afaf713132c
5841,GRIN2D,nonsynonymous SNV,1,4ffa7058-7675-4307-9776-4a3907afd32a
5842,GRIN3A,nonsynonymous SNV,7,8517a2a9-7fab-43f9-928f-ee54eedbd8d9
5843,GRIN3A,stopgain,2,8c01d8cf-9ce6-4881-811b-45a8fb1d451a
5844,GRIN3A,synonymous SNV,2,16204819-02b9-4a4c-a90d-c2cdcea051c3
5845,GRIN3B,frameshift insertion,1,24114f1f-c270-4bd1-a546-4b960cdc36c4
5846,GRIN3B,nonsynonymous SNV,1,24b3a710-9ac8-4b93-be05-7ddee254c0db
5847,GRIP1,frameshift deletion,1,53031403-fffc-4737-b656-13fe6954a04b
5848,GRIP1,nonsynonymous SNV,10,ec3a3973-0f4b-401c-a71e-6b408f2c189e
5849,GRIP1,stopgain,2,c940d6eb-6d0f-4eb9-9dcc-bfb2fce4e48c
5850,GRIPAP1,nonsynonymous SNV,1,9fce3c9c-e989-471f-9931-3ef1198af7d1
5851,GRK4,nonsynonymous SNV,3,4a6ecad2-afb5-4f6f-8418-27307d03d345
5852,GRK5,nonsynonymous SNV,3,ca1684ba-0b75-4320-bf8a-970ea0cccf86
5853,GRM1,frameshift substitution,1,70f0c555-67bd-457f-9bf7-e4d3407cdf70
5854,GRM1,nonsynonymous SNV,10,3f4db5bf-2331-4e8e-ad32-fee95f3b75b0
5855,GRM5,frameshift insertion,1,a7625608-ea90-48f4-88ab-42ca4183321a
5856,GRM5,nonsynonymous SNV,1,8c9219d7-bf93-47ad-ad17-ce3288a6f88b
5857,GRM6,frameshift deletion,2,c7eeb40e-c7c1-456f-908d-a158b1ff3386
5858,GRM6,frameshift insertion,2,540261c2-96da-4c87-86a2-560a5050f6e9
5859,GRM6,nonframeshift deletion,2,6be310e6-b6d6-462b-a758-e8d6a688511a
5860,GRM6,nonframeshift substitution,1,9a600d7a-d70d-4807-a0db-7e2f7db1005b
5861,GRM6,nonsynonymous SNV,19,71663561-f5d9-4d7a-b1d7-c0f27fbfe191
5862,GRM6,stopgain,5,25c31234-6e0c-49df-8b63-0a3603631498
5863,GRM7,nonsynonymous SNV,4,7d25c0c9-ba23-46c6-97e3-1f6c2df95354
5864,GRM7,synonymous SNV,1,5a60cb6b-5fe6-4b31-8015-286e36f57d9f
5865,GRN,frameshift deletion,38,a2a5d74c-a6c1-45a3-9273-8dfa813ca05f
5866,GRN,frameshift insertion,16,1b9f3219-8286-493f-9511-9b9e9191df5a
5867,GRN,frameshift substitution,1,b564bdde-4fad-46f3-abdc-83fdc341a154
5868,GRN,nonframeshift deletion,1,3dea3f7a-1fd9-4548-9081-e29b99a6ad9b
5869,GRN,nonsynonymous SNV,43,220a8e60-713d-420f-b532-97634547b34c
5870,GRN,stopgain,27,0b20cdb2-994c-4940-bb9d-9cb1be4f475c
5871,GRN,synonymous SNV,1,bdc8bd3d-8b47-4000-b72e-497b3ca1b414
5872,GRPEL1,nonsynonymous SNV,1,49200da3-fe10-45c4-ab86-d4150756d8b0
5873,GRPR,nonsynonymous SNV,2,bf2c82e3-a895-463b-b3bb-1efcf3015e96
5874,GRXCR1,frameshift deletion,1,3b9d0ecf-9116-4221-9f5a-78eabae44d8d
5875,GRXCR1,nonsynonymous SNV,2,c99fdca4-f1fc-466e-a0bd-780c50a6a437
5876,GRXCR1,stopgain,4,d49b710a-0358-4ec8-84cd-d62ebc3a0357
5877,GRXCR2,frameshift insertion,1,2741592a-9499-4032-9908-1edc6945de45
5878,GSC,frameshift deletion,2,5edf9d95-ff7a-4655-8918-9894d992353f
5879,GSC,nonsynonymous SNV,1,bad2f960-607c-48a5-8c0d-d9325b0f4da2
5880,GSC,stopgain,1,476a90f0-398f-4b15-a7a3-f9d03933323e
5881,GSC,synonymous SNV,1,19083433-a11d-44cb-80f3-d1840a75b18f
5882,GSDMA,nonsynonymous SNV,1,1b43a1a7-c33d-47e0-a517-fb621874991f
5883,GSDMB,nonsynonymous SNV,1,0091bda0-6083-46ae-a602-660de47e6c34
5884,GSE1,nonsynonymous SNV,1,5b83d0e1-9026-4265-b5a9-5eb7b76b6b75
5885,GSN,frameshift deletion,1,b67a8b9c-5519-4484-a410-5493f4a0a56c
5886,GSN,frameshift substitution,1,5a67155a-9db6-4a2c-bf64-01decaaef01c
5887,GSN,nonframeshift insertion,1,d547d634-7abf-4f6e-a7b2-afc022795677
5888,GSN,nonsynonymous SNV,6,809aceff-7168-45fb-81f8-ba918cc453ab
5889,GSN,synonymous SNV,1,0f94547d-afd6-4985-aa68-3790dff36b54
5890,GSR,nonsynonymous SNV,3,49d52f7a-53c4-4041-9253-8348329b1f38
5891,GSR,stopgain,1,3c1ebaa6-6ac2-4982-be41-5f7410671b26
5892,GSS,frameshift deletion,1,b7908ed5-d8a9-4371-a735-55f054c9712e
5893,GSS,frameshift insertion,1,961d64c5-2b56-4ec3-a788-241778474dce
5894,GSS,nonframeshift deletion,1,3aa1aef7-cb47-437a-a2bf-bffca5294082
5895,GSS,nonsynonymous SNV,22,7adf7ea1-5544-407a-b288-3c25db6b8730
5896,GSS,stopgain,2,a135ebb8-d490-4069-ae9f-ac4ad5a984fc
5897,GSTA2,nonsynonymous SNV,2,92c09d56-7c88-4551-b291-cdd36f61aad5
5898,GSTA3,nonsynonymous SNV,1,16e91089-734a-4261-95d3-7404581f2a24
5899,GSTM3,nonsynonymous SNV,2,716ac92f-094b-4116-a9d0-a6f1785f2284
5900,GSTO1,nonframeshift deletion,1,a6ee95d0-09d3-48b4-867c-c8f9c7f7bb70
5901,GSTO1,nonsynonymous SNV,3,822616c3-6dc6-47d1-ab7c-3ee33064242e
5902,GSTO2,nonsynonymous SNV,1,4bc7035b-960c-4501-a607-ee7db03da34f
5903,GSTP1,nonsynonymous SNV,3,590c702d-f424-4fb7-b34c-d26f47ada541
5904,GTF2E1,nonsynonymous SNV,1,ab87a3b1-32ee-429e-a372-f2685b22cf03
5905,GTF2E2,nonsynonymous SNV,2,d6cd6075-c0c0-478b-b243-d1bfdca3753e
5906,GTF2H5,nonsynonymous SNV,3,b64d373a-61d7-4f23-a4fb-855bdf4e1d75
5907,GTF2H5,stopgain,2,9df58a49-9853-4160-bc27-08dd031f3920
5908,GTF2IRD1,nonsynonymous SNV,1,61573332-8ddc-4289-86be-8e0a33214ef1
5909,GTF3C1,nonsynonymous SNV,1,2aac85ca-7e2a-4886-b0c4-321294a0cf80
5910,GTF3C2,nonsynonymous SNV,3,3495b432-6e33-48f6-a7a8-47a622e5aca2
5911,GTPBP3,frameshift deletion,1,1472550c-37b6-4d84-9625-aa4d4fe36a29
5912,GTPBP3,frameshift insertion,2,ea67c10d-2e5b-445d-999e-5bbd41a7aa4c
5913,GTPBP3,frameshift substitution,1,5cdc38fe-4eac-4e64-8975-96a6880f7c0c
5914,GTPBP3,nonsynonymous SNV,9,81a343b9-4041-4ef1-aaf2-afce5305be8d
5915,GUCA1A,nonframeshift substitution,1,d5bf30fb-e3bb-4f0a-9ac3-1d87a21da0ca
5916,GUCA1A,nonsynonymous SNV,15,8b2499fb-9c73-4fcd-9654-21744a6ac4f6
5917,GUCA1B,nonsynonymous SNV,6,b30b1b80-c020-4cb4-8de2-b98e9abc8a28
5918,GUCY1A3,frameshift deletion,2,f489ea4e-e7a6-44d8-9f24-9c7bc03d5c80
5919,GUCY1A3,frameshift insertion,1,0cbe7174-d681-4515-af02-730d8fe65026
5920,GUCY1A3,nonsynonymous SNV,8,bb7cc32a-2726-45ec-ab10-f1ad2a963331
5921,GUCY1A3,stopgain,3,6acb416e-fdf6-42e8-a8a3-64561f3e125b
5922,GUCY2C,frameshift insertion,1,000c0a01-139f-42d4-881d-fb375744be06
5923,GUCY2C,nonsynonymous SNV,8,9f703c65-75d0-4d76-b7a5-1db12a382b15
5924,GUCY2D,frameshift deletion,21,9075b0a7-1b4a-4dfd-b220-14e35598fd88
5925,GUCY2D,frameshift insertion,8,2e1608d1-a984-4e24-875f-5cec14edd70e
5926,GUCY2D,nonframeshift deletion,2,40567936-282b-44fb-9fe5-968a69ad5b61
5927,GUCY2D,nonframeshift insertion,3,d1d815c4-706d-489b-a6a7-19a639ed457e
5928,GUCY2D,nonframeshift substitution,7,d95f5496-51fc-4a86-8cd8-c505744b7fad
5929,GUCY2D,nonsynonymous SNV,124,db4efd93-ce9b-47c3-985b-fbed502a3c9d
5930,GUCY2D,stopgain,25,a489ab47-7933-43b9-a723-780843e5097f
5931,GUCY2D,synonymous SNV,1,1b388ed4-45cf-44a4-9679-abe2cf04eb5c
5932,GUF1,nonsynonymous SNV,1,6e93c4d5-339e-4dec-8c68-ff915aa19e97
5933,GUSB,frameshift deletion,3,1494dc3e-9254-4b69-b87a-0b7992bc0b83
5934,GUSB,nonsynonymous SNV,45,ea59bc49-0bf8-428a-9e9c-0340596722e5
5935,GUSB,stopgain,7,40822293-df9d-43d8-adff-0c65b2452e76
5936,GUSB,synonymous SNV,1,5063ea40-b0e7-4bfa-9bff-6d8842cd9160
5937,GXYLT2,nonsynonymous SNV,1,dfb13efb-838e-4202-9266-acca93f8bf5c
5938,GYG1,frameshift deletion,1,775bc3d4-d232-4175-b93a-4cc865fafd9f
5939,GYG1,nonsynonymous SNV,5,092b0fc3-33dd-4df7-8e61-a2c21ea11c76
5940,GYG1,stopgain,2,ffe26b67-7d1a-4927-b080-d623f9981c1e
5941,GYG2,nonsynonymous SNV,1,33a56234-01e8-4169-ad3b-f7043e1dc497
5942,GYG2,stopgain,1,366fd8e5-19a0-48b3-8db7-52f060d384d8
5943,GYPA,nonsynonymous SNV,7,220275ae-7b2e-43f0-9e6c-fbfac28b72d8
5944,GYPB,nonsynonymous SNV,3,9f4ee06f-f1c4-4394-857c-3b9661336c9b
5945,GYPC,frameshift deletion,1,96d3bc92-06f4-4062-a0b8-5ddfae395795
5946,GYPC,frameshift substitution,1,3bc4266c-0ca2-4496-a2f4-097930ec5e88
5947,GYPC,nonsynonymous SNV,3,1b8dbf27-d4c4-4766-87ff-4839301f97ba
5948,GYS1,frameshift deletion,1,5ac55220-7edb-4ab0-97e4-f9f9443e3395
5949,GYS1,nonsynonymous SNV,1,c23419c1-1abc-413d-8057-0d3ea90a764c
5950,GYS1,stopgain,1,1802cd4c-a14b-421c-9394-c43cece074b8
5951,GYS2,frameshift substitution,1,52c11c82-d58e-4b94-85da-3f4cc8c73725
5952,GYS2,nonsynonymous SNV,11,83c28ec0-bd3e-4e84-b977-a0260bd88e8b
5953,GYS2,stopgain,4,c3c31179-82e6-4fdf-81ed-761972d15f26
5954,GZMB,nonsynonymous SNV,3,a18960e8-f8c7-4076-ac8b-e43279fdfe98
5955,H2AFV,nonsynonymous SNV,2,66eaddb5-9183-48a2-aef5-c4d1a23cfd63
5956,H2BFWT,nonsynonymous SNV,1,03085507-6bc7-4a8b-976e-7a58a82cd2c3
5957,H6PD,frameshift deletion,1,398a4735-fda8-495c-ab06-b03907f340fd
5958,H6PD,nonsynonymous SNV,5,f56c4528-af6d-4e97-8f2d-dff9f4b834ec
5959,H6PD,stopgain,3,7f223f8b-6449-4383-a618-109f38cf6fe3
5960,H6PD,synonymous SNV,1,acc48d0a-f096-4ba2-af7a-d03991ac4025
5961,HABP2,nonsynonymous SNV,1,daa1fe2b-efd3-4a77-af3e-5df27555b709
5962,HACD1,stopgain,1,bff24eba-e139-4d36-832f-81e9123befe0
5963,HADH,frameshift deletion,4,4663561c-ac16-4894-b102-7327b6b5f3fa
5964,HADH,frameshift substitution,1,23d84fb3-9624-478b-a4b2-8e46e51fc186
5965,HADH,nonsynonymous SNV,12,59e8ec6c-3273-4fc8-be0d-72ff2171ff7c
5966,HADH,stopgain,2,19d12cab-6b68-4656-a9d8-9e2dac45eb8c
5967,HADHA,frameshift deletion,9,978f9e10-78ed-49ae-8014-cc14463ed268
5968,HADHA,frameshift insertion,4,01db7ca5-d02f-46b3-85f1-8ada164b58b8
5969,HADHA,frameshift substitution,2,168016cf-69e8-4bd0-a1dc-a6139aaf9879
5970,HADHA,nonframeshift deletion,1,33afa9a2-5c87-44e4-aac9-866d7bce9ae1
5971,HADHA,nonframeshift substitution,1,adb6bb2d-6b01-4c56-a698-960f388fc14e
5972,HADHA,nonsynonymous SNV,25,cc3b1683-8d6c-42cc-a3ce-61ff1709d2fa
5973,HADHA,stopgain,8,53d8a884-e3ad-4e62-bc08-5d4401203bd1
5974,HADHB,frameshift deletion,4,bd4d16f3-e985-40a5-8e77-36a33daec063
5975,HADHB,frameshift insertion,3,734eb7a1-84ef-48ef-b9fa-1d0d615dda88
5976,HADHB,nonframeshift deletion,2,885c315b-2bec-4ccb-8ee4-6d46d448d4c7
5977,HADHB,nonsynonymous SNV,31,9b98792a-4bf7-46a4-9387-0b918906a2fc
5978,HADHB,stopgain,4,c8b4cbf5-26f3-4507-85b0-c5a77fc8fa19
5979,HAL,nonframeshift substitution,1,a97c7374-46d0-472d-9196-366ea87d8831
5980,HAL,nonsynonymous SNV,4,61e40a64-e336-47ed-8d18-0c38ec9f3317
5981,HAL,stopgain,1,54c5b644-2a0f-4513-b455-ce636566b905
5982,HAMP,frameshift deletion,3,9a29b852-c432-440c-8f66-3d1c57931202
5983,HAMP,nonsynonymous SNV,4,368e22d9-db5f-48b9-8e2d-2e26a96294a2
5984,HAMP,stopgain,3,48c1d8b6-f580-436c-b0c6-b132b590ebd8
5985,HAND1,frameshift deletion,1,60ca637d-f205-49ac-802e-9a1acff1b753
5986,HAND1,nonsynonymous SNV,4,fa101f82-9bd3-4acf-89c4-5b75adccadfa
5987,HAND1,stopgain,1,36887b33-91be-4155-8016-5153ec91aa5c
5988,HAND2,nonframeshift insertion,1,6389535f-2a97-43c6-8fb7-5c6481d08a76
5989,HAND2,nonsynonymous SNV,4,1b68c03e-bfd4-4788-b5cc-3c66f6c2dd30
5990,HAP1,nonsynonymous SNV,1,c04be3f5-55f5-4caf-a2b2-cdaf083e3cc4
5991,HAP1,stopgain,1,b146e971-b84f-42e8-8394-55bc39011032
5992,HAPLN4,nonsynonymous SNV,1,7308a062-ea2d-4704-8549-09ab14e7ff8d
5993,HARS,nonsynonymous SNV,10,72009175-98dc-44f5-bb98-53b242208548
5994,HARS2,nonsynonymous SNV,3,66b7e7c2-9e27-4d46-b160-5434854b043b
5995,HAS1,synonymous SNV,1,0caaa699-9032-4346-995b-2517834a9217
5996,HAS2,nonsynonymous SNV,1,d7943c57-9998-4e41-afaf-4efe540a7644
5997,HAUS6,nonsynonymous SNV,1,25211d64-ddcc-42ad-944d-99c71c045ea6
5998,HAUS8,nonsynonymous SNV,1,f071dbb0-12f7-464a-9ca1-2824af5d2a65
5999,HAVCR1,nonframeshift deletion,2,35ec70a8-a40f-4ff4-8d4c-14e0951bfdea
6000,HAVCR1,nonframeshift insertion,1,cc007efe-537a-4c1e-99fb-a7eea5838b81
6001,HAX1,frameshift deletion,4,d932a268-e70d-453c-aa5a-92ab69617ede
6002,HAX1,frameshift insertion,4,4fdc4a8f-a9fc-4695-84f1-227fb2d85d3e
6003,HAX1,nonsynonymous SNV,3,98ce2377-da82-4570-8489-0cbff74adc3e
6004,HAX1,stopgain,5,1ce3a919-475f-44d3-bd64-e3a47b2224a4
6005,HBA1,frameshift deletion,7,00c742b6-b02e-4913-ad31-647d52fc1974
6006,HBA1,frameshift insertion,2,1f4167f6-3626-4b0f-8ec5-f2b50a45c4aa
6007,HBA1,frameshift substitution,1,073bb752-ae9a-409c-8d10-3b06c8ec999c
6008,HBA1,nonframeshift deletion,4,65aa1d0f-6796-4a69-b712-f7536c283605
6009,HBA1,nonframeshift insertion,4,0af9e961-b2eb-4f6e-acbb-df9cf33c0e56
6010,HBA1,nonsynonymous SNV,92,f7da0b6f-8fe5-4a23-a67e-66e7c19c87a5
6011,HBA1,stopgain,4,3161ceb5-a0d0-4e58-a954-514cbcd01b7d
6012,HBA2,frameshift deletion,20,6fcbc9eb-1318-4e81-96b6-60971e667c0c
6013,HBA2,frameshift insertion,2,13d6e907-b797-422a-b86c-dc1221dc585c
6014,HBA2,frameshift substitution,1,4de8e369-bff4-4050-85bb-8aa9f6396360
6015,HBA2,nonframeshift deletion,6,e69fc3e7-02bb-4cde-bf33-cda51d4b7b78
6016,HBA2,nonframeshift insertion,1,735fa019-279d-4d73-9f0a-75539d5e95a4
6017,HBA2,nonsynonymous SNV,140,6b034fb3-72c3-434c-a2ac-1335f084454a
6018,HBA2,stopgain,7,62cb99d9-f8a3-4d6e-84ac-e3254f32aedf
6019,HBA2,stoploss,6,2f27aaa9-b72d-43d5-b29d-e46e467a9605
6020,HBA2,synonymous SNV,3,a3dbe8a2-860d-4e68-8bf9-beb6fdddad0d
6021,HBB,frameshift deletion,84,e235c78f-a699-4b72-b2af-42503d5cabd9
6022,HBB,frameshift insertion,34,c7db30ad-78e5-41b4-aaa2-963287d4b1bc
6023,HBB,frameshift substitution,7,d15a6982-eea1-45bd-b461-5d83321f6c2d
6024,HBB,nonframeshift deletion,18,ac452fa5-4767-4698-8a14-01f2d733aec5
6025,HBB,nonframeshift insertion,4,d565f885-67c4-45af-9e78-65905c148c95
6026,HBB,nonframeshift substitution,9,2e0bb985-af4f-4943-9571-b1275ea67c4f
6027,HBB,nonsynonymous SNV,383,8fbd04e6-54b5-4199-9726-128dac532781
6028,HBB,stopgain,28,05f5b6e1-1f8b-4378-9475-7cf77fba312f
6029,HBB,stoploss,2,735cf9a7-fb30-43f3-bc9f-7ef81493e9bc
6030,HBB,synonymous SNV,7,25d1bb14-4a6e-4434-b972-2f30b2815f8c
6031,HBD,frameshift deletion,2,72854a72-fd67-4303-bc05-be54482eb3a7
6032,HBD,frameshift insertion,3,bdb0c903-a8fd-48c2-8438-4f4055d8d02c
6033,HBD,nonframeshift substitution,1,88605a10-778b-46e1-8b24-f17ed4c044ee
6034,HBD,nonsynonymous SNV,63,d65109fc-ddc0-4d56-af66-2e12716d8fd5
6035,HBD,stopgain,3,a521e366-0168-4c24-b4ab-6f78008e3cdd
6036,HBD,stoploss,1,453a33fa-1f24-4dbb-9cba-44d51602c520
6037,HBG1,nonsynonymous SNV,5,973068b3-71ae-46ba-b25f-1e73f0d41628
6038,HBG2,nonsynonymous SNV,21,3b60a29b-a1e8-4253-bfe0-b921dd05e9ab
6039,HBS1L,stopgain,1,15e5b7a2-eec0-419f-912f-9e66e49dd003
6040,HCAR1,nonsynonymous SNV,4,4b0707e0-5768-44e4-8c1d-e669cf0a8ed7
6041,HCAR1,synonymous SNV,1,cce03a4f-9b30-47c5-9e88-3e59d733b386
6042,HCCS,nonsynonymous SNV,4,a98440b6-6c5e-4108-a485-833f02e87815
6043,HCCS,stopgain,2,5844296b-ea58-4cd3-9c4f-3851b9df6a64
6044,HCFC1,nonsynonymous SNV,14,64e8b2dc-321a-41ed-b617-197c0c0520b4
6045,HCLS1,nonframeshift insertion,1,5cfa24f9-4cb9-41ae-bc28-936efe0a9ba5
6046,HCLS1,nonsynonymous SNV,1,dc8283e2-3b19-4068-840f-8cb58ec80a3c
6047,HCN1,nonsynonymous SNV,8,9cf8e3c0-aa78-4661-808f-ed5da733158d
6048,HCN2,nonframeshift deletion,1,82e436ea-6d2b-48ba-b114-66eaaca962c4
6049,HCN2,nonsynonymous SNV,5,646204c0-e914-4152-954e-6317e24a2e4d
6050,HCN4,frameshift deletion,1,600d0c8e-8592-4b7f-95f0-aa8437ce2ab2
6051,HCN4,frameshift insertion,1,69d22c6e-0be4-4712-ae75-f4592eecab25
6052,HCN4,nonsynonymous SNV,21,52483890-0a5f-4fc2-b123-2872193f2e01
6053,HCRT,nonsynonymous SNV,1,4b8104dc-6dba-4e0f-9f56-d0a9c16f2967
6054,HCRTR1,nonsynonymous SNV,1,691e7ab2-5bb2-4ef2-b1a9-2750fdcc67e1
6055,HCRTR2,nonsynonymous SNV,3,a7b90d6b-b826-43b8-96dd-14924e707dfb
6056,HDAC1,nonsynonymous SNV,1,28f5dd12-ed33-41ae-b32a-f2070b70804c
6057,HDAC3,nonsynonymous SNV,1,4e8d2984-5f50-4fc5-af5a-2583587673d9
6058,HDAC4,frameshift insertion,1,41845456-367f-4946-9a82-b9fcda9a0138
6059,HDAC4,nonsynonymous SNV,1,a70c1047-9dc7-4527-a1d5-12f13594d63e
6060,HDAC6,nonsynonymous SNV,1,1cd93f14-5b09-439c-a007-657fdb7d7cc8
6061,HDAC8,frameshift deletion,1,d3e56c5b-9c45-462e-885d-5d2edab95a93
6062,HDAC8,nonframeshift deletion,1,92f5f57a-c5fa-4c20-a36f-a5f4f981aff5
6063,HDAC8,nonsynonymous SNV,16,d782745a-50e5-4ddc-b85f-429503aa7944
6064,HDAC8,stopgain,3,6b1fc733-4a90-4db6-8dfe-b4b70a4eb2ce
6065,HDC,nonsynonymous SNV,1,5fff0231-93e7-4638-a423-cf621fa9af15
6066,HDC,stopgain,1,70566471-7a32-49da-bef1-9859d71b296f
6067,HDLBP,nonsynonymous SNV,1,62ff56c4-64b0-4b20-ab7f-f6fed66e93c5
6068,HEATR3,nonsynonymous SNV,1,dab3e27f-1fe7-4fd9-a632-6b885d62eaeb
6069,HECW2,nonsynonymous SNV,1,3f74f4ff-e820-44d3-8522-678f8492dead
6070,HELB,nonsynonymous SNV,2,51e56def-f0d8-4d93-b65e-7c0f3d370b6e
6071,HELLS,frameshift deletion,1,55cc7cdf-fd59-4e76-bed9-20328a697218
6072,HELLS,frameshift insertion,1,f221ae2e-676e-4134-be53-6eeeb1d0ce90
6073,HELLS,nonframeshift deletion,1,46bd8049-f9fa-46c7-8954-067cc84486cd
6074,HELLS,nonsynonymous SNV,1,7135c3eb-b065-4ec2-8ce5-7af62ae2f2ac
6075,HELLS,stopgain,1,cfb1084c-5902-48f3-a683-86f8ef08c16b
6076,HELZ,nonsynonymous SNV,1,4a0a732a-b6ba-44ae-9ff9-93d3d3989356
6077,HELZ2,nonsynonymous SNV,1,89825ecf-302c-4a24-97f5-3af932840914
6078,HENMT1,nonsynonymous SNV,1,c394b3c5-4c52-45b5-9e8e-218ea17899cd
6079,HEPACAM,frameshift deletion,1,913d4e46-0f70-4441-9592-5881f088f903
6080,HEPACAM,frameshift substitution,1,677b1674-91d6-4d9a-8550-e57fc4098de2
6081,HEPACAM,nonframeshift deletion,1,4008a520-ffa1-4165-b8c4-7fb38acf3a7b
6082,HEPACAM,nonsynonymous SNV,15,4fcbb29b-4123-454c-a48e-af675c928f25
6083,HEPACAM,stopgain,3,c69d9a6a-3f03-4bf1-9499-48520238308d
6084,HEPACAM2,nonsynonymous SNV,1,660e99d9-c0c7-467a-898d-995c2bc6dab0
6085,HERC1,nonsynonymous SNV,1,229e08f6-8bb2-4e09-8bf2-b92c5abf8c6d
6086,HERC1,stopgain,2,140591e2-f7b4-41fc-be06-d7dcf36ab6fe
6087,HERC2,nonsynonymous SNV,2,0f941680-ee90-4306-b896-b2b69f545e08
6088,HERC2,stopgain,1,f8f791b0-065d-4c1e-8fc3-00d85833f13a
